biodegradation_time_days,biodegradation_percentage,study_id,instance,adjusted_hb_ratio_formulation_mol,adjusted_hv_ratio_formulation_mol,biodegradation_condition,degradation_mechanism,additives,t_biodeg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes
234.0,91.0,22,5,73.13,1.88,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,not_applicable,0.0,filler,25.0,not_applicable,0.0,matrix_composites,bacteria_dominated
258.0,95.0,22,5,73.13,1.88,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,not_applicable,0.0,filler,25.0,not_applicable,0.0,matrix_composites,bacteria_dominated
294.0,97.0,22,5,73.13,1.88,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,not_applicable,0.0,filler,25.0,not_applicable,0.0,matrix_composites,bacteria_dominated
327.0,100.0,22,5,73.13,1.88,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,not_applicable,0.0,filler,25.0,not_applicable,0.0,matrix_composites,bacteria_dominated
14.0,5.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
17.0,7.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
19.0,8.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
23.0,10.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
25.0,12.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
29.0,16.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
32.0,17.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
37.0,22.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
42.0,26.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
46.0,34.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
50.0,35.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
54.0,37.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
57.0,41.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
61.0,42.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
65.0,48.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
67.0,52.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
75.0,55.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
81.0,60.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
84.0,64.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
89.0,67.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
95.0,72.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
102.0,76.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
109.0,82.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
113.0,85.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
116.0,86.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
120.0,89.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
122.0,92.0,23,1,97.0,3.0,aerobic,hydrolysis_assisted_microbial_assimilation,no,28.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
26.0,28.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
28.0,32.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
32.0,37.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
36.0,44.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
38.0,49.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
41.0,52.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
46.0,60.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
50.0,66.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
54.0,72.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
60.0,81.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
67.0,93.0,23,2,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
8.0,9.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
14.0,16.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
19.0,21.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
26.0,25.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
33.0,34.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
41.0,50.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
47.0,57.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
53.0,70.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
61.0,75.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
67.0,87.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
74.0,96.0,23,3,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
14.0,11.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
20.0,18.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
25.0,21.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
33.0,29.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
42.0,45.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
47.0,56.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
53.0,65.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
61.0,76.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
67.0,87.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
74.0,89.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
81.0,95.0,23,4,82.45,2.55,aerobic,hydrolysis_assisted_microbial_assimilation,yes,28.0,soil,filler,15.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed
24.0,6.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
28.0,10.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
33.0,14.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
61.0,41.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
66.0,45.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
70.0,50.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
75.0,54.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
80.0,58.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
85.0,62.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
89.0,65.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
94.0,68.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
99.0,71.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
103.0,74.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
108.0,77.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
126.0,84.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
141.0,88.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
154.0,92.0,24,1,98.5,1.5,aerobic,hydrolysis_assisted_microbial_assimilation,no,25.0,marine_aquatic,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
15.0,4.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
21.0,11.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
26.0,14.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
39.0,27.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
43.0,32.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
47.0,37.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
59.0,49.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
64.0,53.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
68.0,57.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
73.0,62.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
84.0,69.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
89.0,72.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
93.0,75.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
98.0,77.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
103.0,79.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
107.0,81.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
112.0,82.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
117.0,84.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
121.0,85.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
125.0,86.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
130.0,87.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
135.0,89.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
139.0,90.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
144.0,91.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
149.0,92.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
154.0,93.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
158.0,94.0,24,2,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,functional_additive,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
9.0,0.0,24,3,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,plasticizer,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
14.0,2.0,24,3,93.58,1.43,aerobic,hydrolysis_assisted_microbial_assimilation,yes,25.0,marine_aquatic,plasticizer,5.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental
